"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0,0.0177118644067797,0,0.521186440677966,0.286779661016949,0.00805084745762712,0.953983050847458,0.73728813559322,0.625593220338983
"2",0.176694915254237,0.0320338983050847,0,0.858050847457627,0.371694915254237,0.469322033898305,0.991440677966102,0.797033898305085,0.897966101694915
"3",0.335677966101695,0.0442372881355932,0.0263559322033898,0.920508474576271,0.427881355932203,0.595338983050847,0.99542372881356,0.827711864406779,0.926610169491525
"4",0.415593220338983,0.0550847457627119,0.0657627118644068,0.942542372881356,0.463220338983051,0.648813559322034,0.997372881355932,0.846440677966101,0.940593220338983
"5",0.466779661016949,0.0659322033898305,0.117372881355932,0.954322033898305,0.496271186440678,0.678559322033898,0.998474576271187,0.86271186440678,0.949237288135593
"6",0.52093220338983,0.0757627118644068,0.149322033898305,0.961101694915255,0.521779661016949,0.70228813559322,0.998813559322034,0.873983050847458,0.955593220338982
"7",0.552966101694915,0.0860169491525424,0.179745762711864,0.965677966101695,0.544661016949152,0.720338983050848,0.998983050847458,0.88406779661017,0.961271186440678
"8",0.588305084745763,0.0977966101694915,0.201949152542373,0.97042372881356,0.566271186440678,0.737542372881356,0.999237288135593,0.892203389830509,0.964915254237288
"9",0.615169491525424,0.106525423728814,0.208220338983051,0.973050847457628,0.583389830508474,0.750338983050848,0.999322033898305,0.898898305084746,0.967881355932203
"10",0.640677966101695,0.115847457627119,0.221271186440678,0.976101694915255,0.602372881355932,0.760932203389831,0.999406779661017,0.904915254237288,0.97093220338983
"11",0.660847457627119,0.127457627118644,0.244491525423729,0.978644067796611,0.616271186440678,0.771186440677966,0.999576271186441,0.910508474576271,0.972796610169491
"12",0.678135593220339,0.135169491525424,0.265169491525424,0.981016949152543,0.63042372881356,0.779406779661017,0.999576271186441,0.91635593220339,0.974322033898305
"13",0.695084745762712,0.14406779661017,0.278898305084746,0.982203389830509,0.64271186440678,0.78593220338983,0.999576271186441,0.92,0.975847457627119
"14",0.708389830508475,0.150762711864407,0.291694915254237,0.984152542372882,0.655508474576271,0.793135593220339,0.999576271186441,0.924830508474576,0.977457627118644
"15",0.720423728813559,0.158050847457627,0.301271186440678,0.985677966101696,0.664830508474576,0.797288135593221,0.999576271186441,0.928813559322034,0.978559322033898
"16",0.730084745762712,0.16728813559322,0.313474576271186,0.987457627118644,0.676016949152542,0.801694915254238,0.999661016949153,0.932118644067796,0.979576271186441
"17",0.740762711864407,0.173220338983051,0.321949152542373,0.988644067796611,0.683305084745763,0.807372881355932,0.999661016949153,0.934745762711864,0.980169491525424
"18",0.750084745762712,0.179745762711864,0.33,0.989491525423729,0.691779661016949,0.812966101694915,0.999915254237288,0.938050847457627,0.98135593220339
"19",0.760169491525424,0.18771186440678,0.341779661016949,0.990084745762712,0.700254237288136,0.818050847457627,0.999915254237288,0.940508474576271,0.982627118644068
"20",0.770084745762712,0.195084745762712,0.348983050847458,0.990847457627119,0.708474576271187,0.820338983050848,0.999915254237288,0.94322033898305,0.983389830508475
"21",0.781101694915254,0.202033898305085,0.356949152542373,0.991271186440678,0.715932203389831,0.823389830508475,0.999915254237288,0.944152542372881,0.983898305084746
"22",0.788728813559322,0.210508474576271,0.362881355932203,0.991779661016949,0.723220338983051,0.826525423728814,0.999915254237288,0.94635593220339,0.98449152542373
"23",0.797796610169492,0.218135593220339,0.37228813559322,0.992288135593221,0.731101694915254,0.829745762711865,0.999915254237288,0.948135593220339,0.984745762711865
"24",0.805338983050848,0.225762711864407,0.378474576271186,0.992627118644068,0.737118644067797,0.833559322033898,0.999915254237288,0.949915254237288,0.985338983050848
"25",0.81271186440678,0.230762711864407,0.388135593220339,0.993050847457627,0.743474576271186,0.835677966101695,0.999915254237288,0.951949152542373,0.985847457627119
"26",0.818050847457627,0.236864406779661,0.394152542372881,0.993050847457627,0.749830508474576,0.83906779661017,0.999915254237288,0.953813559322034,0.986186440677967
"27",0.82271186440678,0.243220338983051,0.401186440677966,0.993389830508475,0.75635593220339,0.841949152542373,0.999915254237288,0.956440677966101,0.986694915254238
"28",0.829406779661017,0.249661016949153,0.407457627118644,0.993728813559322,0.762457627118644,0.843983050847458,0.999915254237288,0.958050847457627,0.987288135593221
"29",0.833728813559322,0.254661016949153,0.412118644067796,0.994152542372881,0.766864406779661,0.845677966101695,0.999915254237288,0.96,0.987881355932204
"30",0.838389830508475,0.261101694915254,0.417542372881356,0.994322033898305,0.772033898305084,0.848220338983051,0.999915254237288,0.961525423728813,0.988220338983052
