"","V1","V2","V3","V4"
"result.1",0.0666666666666667,0,0,0
"result.2",0,0,0.19047619047619,0.208333333333333
"result.3",0,0,0.185185185185185,0.185185185185185
"result.4",0,0,0,0
"result.5",0,0,0,0
"result.6",0.125,0,0,0
"result.7",0,0,0,0
"result.8",0.125,0,0,0
"result.9",0.0833333333333333,0,0,0
"result.10",0.2,0,0.523809523809524,0.5
"result.11",0,0,0,0
"result.12",0.0625,0,0,0.0952380952380952
"result.13",0,0,0,0
"result.14",0.0952380952380952,0,0.1,0
"result.15",0,0,0.21875,0.242424242424242
"result.16",0,0,0,0
"result.17",0.1875,0,0.25,0.25
"result.18",0,0,0,0
"result.19",0,0,0,0
"result.20",0.0666666666666667,0,0.05,0
"result.21",0,0,0,0
"result.22",0.0769230769230769,0,0,0
"result.23",0.0625,0,0,0.1
"result.24",0,0,0.227272727272727,0.227272727272727
"result.25",0,0,0,0
"result.26",0.0588235294117647,0,0,0
"result.27",0,0,0,0
"result.28",0.0714285714285714,0,0,0
"result.29",0.105263157894737,0,0.1,0
"result.30",0,0,0.166666666666667,0.130434782608696
"result.31",0.214285714285714,0,0,0
"result.32",0,0,0,0
"result.33",0.111111111111111,0,0,0
"result.34",0,0,0,0
"result.35",0,0,0,0
"result.36",0,0,0,0
"result.37",0,0,0,0
"result.38",0.166666666666667,0,0,0
"result.39",0.142857142857143,0,0,0
"result.40",0,0,0.0476190476190476,0.0476190476190476
"result.41",0,0,0,0
"result.42",0,0,0,0
"result.43",0,0,0,0
"result.44",0,0,0,0
"result.45",0,0,0,0
"result.46",0,0,0,0
"result.47",0,0,0,0
"result.48",0.125,0,0,0
"result.49",0.142857142857143,0,0,0.238095238095238
"result.50",0,0,0,0
"result.51",0.157894736842105,0,0.2,0
"result.52",0.117647058823529,0,0,0
"result.53",0.181818181818182,0,0,0
"result.54",0.05,0,0.05,0
"result.55",0,0,0.0476190476190476,0
"result.56",0.0833333333333333,0,0,0
"result.57",0.25,0,0,0
"result.58",0,0,0.333333333333333,0.333333333333333
"result.59",0,0,0,0
"result.60",0,0,0,0
"result.61",0,0,0,0
"result.62",0,0,0,0
"result.63",0.130434782608696,0,0.233333333333333,0.233333333333333
"result.64",0.214285714285714,0,0.15,0.136363636363636
"result.65",0.0833333333333333,0,0.260869565217391,0.2
"result.66",0.142857142857143,0,0,0
"result.67",0.1,0,0,0
"result.68",0,0,0.25,0
"result.69",0,0,0.1,0.1
"result.70",0,0,0,0
"result.71",0.375,0,0,0
"result.72",0,0,0,0
"result.73",0,0,0,0
"result.74",0.0625,0,0.3,0.185185185185185
"result.75",0,0,0,0
"result.76",0.1,0,0,0
"result.77",0,0,0,0
"result.78",0,0,0,0.1
"result.79",0,0,0,0
"result.80",0,0,0,0
"result.81",0.125,0,0.366666666666667,0.366666666666667
"result.82",0,0,0,0
"result.83",0.142857142857143,0,0,0
"result.84",0,0,0,0
"result.85",0,0,0,0
"result.86",0.1,0,0.222222222222222,0.230769230769231
"result.87",0.111111111111111,0,0,0.166666666666667
"result.88",0,0,0,0
"result.89",0,0,0,0
"result.90",0,0,0.2,0
"result.91",0,0,0,0
"result.92",0.142857142857143,0,0,0
"result.93",0,0,0.1,0.1
"result.94",0,0,0,0
"result.95",0,0,0,0
"result.96",0.142857142857143,0,0,0
"result.97",0.2,0,0,0
"result.98",0,0,0,0
"result.99",0,0,0,0
"result.100",0.125,0,0,0
